user_id,comment_text,date_created,num_likes,num_replies
pfbid02mkkC59aKxHxQjL6S3FEvkh8gRSZb4eMhzJDCuYiZJ4gEqbVLSrS8wWZXysyEcre8l,Marie Mesher 😂,"""2024-01-19T20:50:14.000Z""",0,2
pfbid02xDWuVwF48nFzaXeckdroq34LUoi9A2k4aEVCneBJHZeibtd8A4zDE61TBPXjF1PBl,Love it. Where's my edibles. Lol,"""2022-04-18T18:58:59.000Z""",0,2
pfbid02aFaeX3u8YYacqSRvaAB69WTRY6ioKFojf2TNKMptcZ8TTNtjMffJorhW3YsaYwKil,Great job on the data breach.,"""2023-03-17T02:15:34.000Z""",0,2
pfbid02RAeCVBJZAKpfXTCvJK8QWaYJtUWajMT6haSmEpBt3fMGqZUuFUZFo6JhMeykcGg3l,"What the hell happened yesterday when you dropped the ball and all your customers nationwide had no use of their phones? This is enough to send us all to a competitor. 
You need to send out a personal apology to everyone  and a free month- waive their bill for a month and don’t let it happen again . People could not communicate,￼ make calls text and worst of all - NO driving directions for work in congested cities -shame on you.! 
don’t be playing a false flag for the government!! 😡","""2024-02-24T06:31:40.000Z""",0,2
pfbid02NWSJXmygTyxrYbxXX7cNyHgNVMyACWAtzwUxbr3k6dLHaV86ds3f6v1PNwePzkPzl,What is the email for att business support? I’m tired of spending hours upon hours on hold and being transferred. I’ve been fraudulently charge for 5g Mobile Wi-Fi for a year when your local rep found a 4g SIM card in the unit.,"""2022-12-06T23:48:31.000Z""",0,2
pfbid02DhDyd64emUDPDTMitqLFYsLURuhvmPoS6vB7wvUwahHtV4ThSnWYkdi49hAEpecyl,"text, email, teams chat and DM you never know, try to follow the conversation lol","""2024-01-13T14:46:13.000Z""",0,2
pfbid0Zq1Wrfz16N6eYDbA3bpgpTkngAZsHUe2ooFVS72wyyzsaZGNpNRRQwZ764F4WvkUl,What a disgust of service they have !!!!,"""2024-08-05T16:25:24.000Z""",0,2
pfbid02TTfEk2a3v9gA9rSaHrc6RGrbFmgzwS5QDUfs4ZkWm926hXB5Kx3AZhT5z6Bpcg96l,"ATT&T knows that the non-corporate stores are telling people lies and selling services based on ""it's a trial basis and you can cancel within 60 days if it doesn't work and not get charged"". Spent several physical trips to the non-corporate and then corporate store and then 1 1/2 hours on phone 1 time and then 2.5 hours second time on phone and just now on phone for 15 min. to find out NO ONE can do a thing about it. You all know these stores are lying and your employee at the corporate store even told us they knew the store we went to lied to people all the time ...YET ATT&T  DOES NOTHING ABOUT IT! We've been an ATT&T customer for over 15 years and this is how you treat us. Now I have to pay a bill for something that I only had 4 days and it didn't fix our problem (and by the way when we called and cancelled the service it shows that the person we talked to TOOK OVER 20 DAYS TO CANCEL IT!!)  We went to a Non-Corporate ATT&T store in Festus, MO to get lied to. We can complain to you all day long about this store but you won't do a thing about it. You just keep sending us on the phone to another department and another department.  I guess you think you will wear people down and they give up and pay your bill.  And we aren't even a business.....just regular consumers but the guy at that store said getting a business line would fix our problem.  I am so angry I can't even stand it. This is why people change over to T Mobile, Sprint or Verizon.... I guess this kind of behavior is usual business for you.","""2024-03-28T18:49:40.000Z""",0,2
pfbid0UST3qQHvFyF5Gh979khjPYC1SVw8pFGfT3RP2pHRHzQxJt1akUeCRzHGm9LfVtbel,You'll nothing but a bunch of LIERS,"""2024-01-20T00:07:25.000Z""",0,2
pfbid036Z6hzarCoCiXiN82jbJ27hf4GPcFBPMs9wpXqYAUSgeMy6jtTvouCaeqrWGA8zGrl,"Can I get someone who speaks coherent English to contact me to discuss our office at hand? Our account has been a cluster since the first day, almost three years ago. I have been called a liar by several AT&T employees bc THEY can’t find the account or have never heard of office at hand, which was apparently not set up correctly. For the first year and a half was trying to pay for the service itself! Like WHAT????? It’s a PHONE LINE! We want to keep the phone number that has been with our business for over 50 years, so to get to the bottom of this, it seems we need to change providers. As a business owner, myself, I thought AT&T, AT&T Business would care about their customers enough to keep them. 

I realize this isn’t the place to discuss all of this but when you’ve spent 3 years calling and going into the ATT stores and still nothing is resolved, that is a big problem! I will be waiting for someone to contact me, but you best believe I won’t be holding my breath. 🙄","""2024-11-06T22:44:35.000Z""",0,2
100046696456431,Get charged for 5G and there's like 4 places in town that we get 5G.  Charging my wife 5G when her phone is 4G. You're ripping people off.,"""2024-01-21T03:32:58.000Z""",0,2
pfbid0grN2id9Muw7WmrLSC1SY2NkzRpjb1tb8uc83nHdadgieGTQ3hvvCb2E8nSqacfhbl,ATT T mobile perfect reception why verizon is losing customers,"""2024-01-15T22:48:34.000Z""",0,2
pfbid0243jwWpZEjBT7zgZ4HdmjXZqxGVd5kcBSvxHa1XTnVc2nUxsDd4ZsRGSu8NWzzEr8l,0,"""2024-01-11T23:10:40.000Z""",0,2
pfbid0ojk8CYa57wT8989NmAYYW8x1BQpmjJs51nKveTmXg79uu2QhekZDhwY3LbD9nVgpl,how bout them ringbacktones Verizon   good times,"""2024-01-12T05:16:39.000Z""",0,2
pfbid0CNESDRshhQkQzxrmtc9nepQA92DR7E7f1LG3KRgVmbQNuKTWmUmxeTwWq8F49y97l,Where are the AT&T stored NOT the Franchise,"""2023-01-08T09:32:44.000Z""",0,2
pfbid0CmpeLSY84p5g7iuLxs7NmK7tHmeZSwDvtWmPZZFTHDEQ51CBMxFj51iQe3UYFiRgl,I am not connecting to my network in 34203.,"""2024-02-22T12:04:07.000Z""",0,2
pfbid028pUmYP49DaUVsxrHpqoaz4njEmwA3XWE8pRxu1uYhN8M1nPKCMBqC24aSDiy4KCdl,Verizon you are the problem,"""2024-01-12T00:18:11.000Z""",0,2
pfbid02G6aRWvkBCpRqRL3JYAvdBrEANA381uAKzCgMHiHfKJGwXZRWsvd7MtpfTn1w9Laql,"How about I add to this, this is a lawsuit waiting to happen. 2 terms come to mind. Breach of contract and theft by deception.","""2022-12-20T18:19:24.000Z""",0,2
pfbid02gkMZm26Vae1UCE8dfQiXx3zvBjK2ZYHk7sCrzYRavf54tDxJzec2XqGk4LV3Foh9l,"AT&t are the biggest crooks and fraudsters in the world. I have a recording from the AT&t rep that said our account is closed the next bill will have a zero balance. I have it recorded of course the bill that came is for over $400, the usual fraudulent bill. I'm calling the attorney general's office tomorrow I want them prosecuted I want you prosecuted you are such absolute crooks you don't deserve to do business with anyone I hope you don't get your application granted to stop landlines you don't deserve any consideration at all. You are the biggest crooks in the world","""2024-03-05T03:46:41.000Z""",0,2
pfbid02i16A9EPViTgKwrtAC48GE1XELLZkWtNL1VCd6pDEJdwSY1NTzMBD5MfCioBjaQ76l,"Horrible service, do not use them. Snake oil salesmen","""2023-12-29T00:37:59.000Z""",0,2
pfbid0BLvznchBRwSZXEf23bUHui1ecs9gjgPZnWGsBDBnypV9eRLaQmitAWTAdvUjjbidl,Pretty cool how people who are struggling and can't afford a contract aren't important enough to compensate when YOUR COMPANY FAILS to deliver service. Also cool when those same people go to another pay as you go carrier,"""2024-02-26T14:50:42.000Z""",0,2
pfbid0BizW7Z9exptwa2uRHaTK3CWkLom6vCCspmtZvHV7rDhGpdj7Nzas4KFMtuBNMiYRl,You have come very far,"""2024-02-23T01:31:32.000Z""",0,2
pfbid0GZzN525mf5UMf4NYW4eTCvQ9hAM59J9HL9weeBAkaYe3HSeJmVpqpmtCjJNW5eTnl,I just got a notice from AT&T saying that they're gonna raise their rates and stop giving the discounts that they promised us. Yet they're gonna still give illegal aliens everything free as far as phones and service.,"""2024-01-30T17:08:58.000Z""",0,2
pfbid084UBBASEMevU7TSXEqFr8gzKjb2L9sXSYgNt7djhdxyVbuMFJxgeTATMepAVb8d2l,Why can't you just install security updates and not install apps that I didn't ask for or want? I guess you must get kickbacks from the games or Verizon actually owns them.,"""2024-01-12T21:37:42.000Z""",0,2
pfbid02yWyq1ymKe5a5AXrUQRaZLuayJHztUBSvPTJwMkdgPXLVKDk9g6dRSQ1pMHBM31kXl,0,"""2023-11-19T02:50:01.000Z""",0,2
100091418588256,super,"""2023-04-04T06:43:14.000Z""",0,2
pfbid02uJ2FPPtqJr8io1Zekrz6hpKCS8NiFKwNiHZMdnPhosh1GoHHDxKdvJy4RQXSc3Fvl,FIX THE TOWER IN CYNTHIANA KY! ALMOST 3 MONTHS WITHOUT FIXED WIRELESS INTERNET AND ALMOST NO CELL SERVICE! AND A TECHNICIAN HAS ALREADY BEEN TO MY HOUSE AND MY EQUIPMENT IS FINE!! ITS A TOWER ISSUE!!!,"""2024-07-23T00:32:11.000Z""",0,2
pfbid0Vro2UDMzFViERe3EazziEigg63FVQUpYhSCjLYKRHimYxjMTG6UEDGjBscnY7Lczl,Stop blocking me from your ads when all I say is the truth.,"""2024-01-14T06:24:12.000Z""",0,2
pfbid0qJHByntLaRPmVhuBRoSyKG6PjwwmwU7AfZSPGggrYjgQqFNZt1ANnYABjmDcfbtel,"Yup! Customer service is the WORST! I was transferred over 15 times and waited OVER 4 HOURS so that they could find the right department to navigate a billing question. In the end the last person I spoke to at 9pm stated, ""yeah, you'll have to call back tomorrow."" All this because they charged me for usage, before my equipment ever arrived! How can they charge for services that aren't being used?? Canceling today. I run a business and need a reliable provider. AT&T isn't it.","""2023-05-09T14:36:04.000Z""",0,2
pfbid0maGAnv28GFRUYTvSS4LjC6yJF3HzWv8Mo6hMSywk18j9TAGCNVLnW23WUsYXQJNZl,"Billed 55 k for one month of service yes that is not a typo. Stated our company fell out of contract when I have the email confirmation. Have filed a complaint, went through the office of the president. And yesterday they stated they are not honoring the renewal and to get an attorney. It took over a year to get the service they wanted us to switch to installed and they even admitted they did not want to service that technology anymore hence why they said we they didn’t honor the email confirmation. We have been harassed and phones shut off new service installed with so many issues.  Unbelievable.","""2023-12-06T00:19:40.000Z""",0,2
667014890,I would avoid ATT. I switched to Verizon and paid off 2 devices that they refuse/unable to unlock. Took my money but are holding the devices hostage to never be used again. They also put multiple lines onto my account that I never requested or approved and charged me thousands.  Terrible company.,"""2023-03-01T18:09:00.000Z""",0,2
pfbid02DWQvAFz4hQu9G7TzzjAXDyhFGkY9RSdu8yesFTNGfc9SUWzMBvhwBGdyP4N4myMdl,This is usual Verizon service....,"""2024-01-18T13:23:03.000Z""",0,2
pfbid0HmzZ1hECuP7L8nT3SLmcFbquvYwnECemDn8db7KAG1JCR7XETNjJoMXs15o1f1Zbl,How about you use your social media to update customers about the HUGE outage you have! What is your plan for restoring service to the customers?,"""2024-02-22T15:33:37.000Z""",0,2
pfbid0nLGr4bBJPp5rCQRGFQrWaaeZLinxXM9Cp6Uxbe8Lm3GS7u3kKKZDyNzVrpLTYNfgl,I just made a payment on a land line that is not working and has not worked correctly  in months,"""2023-03-29T20:53:00.000Z""",0,2
pfbid02TE7oGtyzoGuDof9j9yUGrYazjTUqXEdLVjFEN93AeNQBMSVwxKRNwJxXorrHZ1xFl,Emily Elizabeth 😂🤣🤭🙂🙃,"""2024-01-11T22:11:18.000Z""",0,2
pfbid024WcB7urtwsiwPYgBTwAEGiLvAjXbYmXFRVPvsdb3irX9EHP8UootNRydA9275eaul,"Yall should work on better customer support, a better app, and applying promo offers instantly to bills instead of waiting months and getting a credit on it.

Absolutely ridiculous. I hope yall get hacking constantly and get shutdown. Garbage company","""2024-08-10T20:20:54.000Z""",0,2
pfbid0A23jHwMqrpGMYHtMxq8rhDLnTe8XVwpSd1V6qg2aKAcGFcjYfGr87niaRsxwYXBkl,Skipped Beep me,"""2024-01-11T23:23:42.000Z""",0,2
pfbid02fayQ1D4ecgEks3rua1keYXVAo7zZixeqT61WLrMoS5pL7E9e2ChLA28WhCRrZYZJl,Harold Cordle Jr Mikey Vultaggio 🤣🤣,"""2024-01-11T23:56:55.000Z""",0,2
pfbid0BHyyT9KGN9jLQTkZ91mzGq8nChCYLUotQWTkokRjMwM28q2LhKWa9uK8VqWAQVuil,"I have also spent hours trying to resolve a simple problem. I simply want to review my mobile phone bill online. All that comes up is my land line and my WIFI information. I've been given 7 numbers to call today. And three yesterday. Not one person can help, all claiming it is some else's problem. I'm ready to switch carriers.","""2023-02-14T23:05:20.000Z""",0,2
pfbid02QL9o5xZX8JnGkjYCXMyqaKgqm2jJXCLTDtuDsdyJHJqVu7zMFqKFZnzkmJRdPumEl,Audrey Brooke Smith us to a t!!!,"""2024-01-11T21:48:26.000Z""",0,2
pfbid02ReVR6rm5trLqEwsKKmR3vmMpmhzN9mkh1UsJ1Bnudd5iDUrkxYQjmPe6DZZ2RNE2l,2024- I have no service!,"""2024-01-12T01:57:15.000Z""",0,2
pfbid0Q6wREf8xDvArJD2QzQxxpJ3DD76N48Pcmm2N7Tdi3bscLcPkUs9Z4GdKaHDhzRVYl,Kiersten Huggins 🤣,"""2024-01-12T02:48:05.000Z""",0,2
100001555935649,"Ok because still not working.
To much frustration","""2024-03-03T19:37:37.000Z""",0,3
pfbid0U7zbaPP7CroGNNZ2wGR7JwNoeVJW2fSGs6YQBEzgKoZ1ftjrm183EAdq2feBwjyVl,I'm trying to access my sister's voicemail because she can't find her phone can you help me,"""2024-01-12T09:24:00.000Z""",0,3
pfbid0pq5yfKxTQxybZT5eQ61ZRT2d358edoGjHuBuvtZKHrRhoiyL3GzDZs81cJ1PsRmql,Demmie Sablan Pagarao Lol,"""2024-01-12T13:16:41.000Z""",0,3
pfbid0PhEvbuzxcEfBJy3bEHanbCAf5aMeiAAZx8NZ1HeM1WMXazXWDvWj2r2uSf3XnXzJl,My business internet has been down since 5:12 pm yesterday. I just wrapped a chat with a service rep and they confirmed my area has been out for some time and I should call the service line to escalate my issue. Then I was pitched a $10 monthly service that will restore my business internet connection immediately. So I guess it's not about customer satisfaction it's always about a few more $$$. If AT&T has a service that can restore a business customer's internet connection in minutes why on earth would you not offer that free of charge. Having a business account down for more than 12 hours is embarrassing.,"""2023-04-05T12:41:06.000Z""",0,3
pfbid02MxSPNPqiTCF2FcpmWRGscNFRbDAi6zJpfYPbzUgWTTNp7T1x4AomC9D2WykJJUVxl,I'm dealing with billing problems right now. They over charge me when I changed my account around for things that I did not agree to when I was in the store. Calling does not work! They want me to go to the store. The store wants me to call. Idiots!!!!!,"""2024-07-24T22:48:17.000Z""",0,3
pfbid0CSi8ujpTm8xdBebLoVy9bCup9TXbAxDhWfztRFVndhDfXvwMWrX5JUCHuNHNzJxTl,This is unacceptable and there is no accountability. I missed an important call today. I am gone at the end of the month after 28 years. Bye!,"""2024-02-22T16:42:05.000Z""",0,3
pfbid02SDoLrfxM3h8HHb9Hjq9AinMvbsZFwqtEqLh43Mh2vrohaDYTkdvY6S6sHDMK8W6Xl,I have contacted ATT at least ten times about this issue.  I had ATT fiber for years.  I moved to a new house that also has ATT fiber.  ATT told me to keep my gateway and the ATT installer at my new house installed it.  I am using it.  I keep getting threatening emails from ATT to return it or pay a huge fee.  Well send me a new gateway then because my installer used the old one you want back,"""2024-01-09T01:54:23.000Z""",0,3
pfbid02viFte1D8NQxWwgCxkefJyAZR8vAqM1zxNgPFrt5JhLy7L6Nta9EojrWL5MdZSMykl,"I've been chatting with your ""Verizon Agent"" for over 3 hours about how they decided not to honor 2 promotions without cause. they agree to the error but this is what i have been told for the last 3 hours ""Please bear with me as a am trying to process and submit ticket for the correction"" that's verbatim, and this is after i explained the situation 4 times and sent them the link to the promotion that is still in effect!","""2024-01-13T02:04:38.000Z""",0,3
pfbid03MzMeGjSEXbhE5rDtn1ZHr4jbmhMfLqVuMion7966CwT5NFngkZ69DhJoQc66k42l,"Description of complaint:
I have a business phone agreement with AT&T and
upgraded my two cell phones approximately 6 months ago.
The initial upgrade was handled via mail, the phones were
received as expected, and the old phones were mailed
back to AT&T. The credit for the phone upgrade was to be
seen on our monthly phone bill and was to cover the
complete cost of the phone upgrade. One of the phones did
not fit our needs and as per our agreement with AT&T, we
returned the phone and exchanged it at a retail store during
the 15-day trial period that AT&T provided for trying the new
phones (It was just a few days after the phone was
received). A few months later when checking the monthly
invoice I noticed that the credit for one of the phones was
not being received. I reached out to AT&T and they told me
that this was a common problem and that retail stores were

Continued on next Page

not supposed to take back or exchange business phones.
Please note that the retail store assured us the exchange at
the store was fine. We were assured during our first call with
AT&T that the phone credit would be applied and we would
see it on our bill in a month. It is now about 5 months and
several calls later and we have still not seen any credit. I am
just off the line with an AT&T agent and they acknowledged
the issue was on their end but stated that they could not do
anything at this point. I feel this internal AT&T issue is not
only affecting me by taking my valuable time but also
costing me well over $1000 in the cost of a new phone. Can
you please look into this and let me know what can be
done. Any assistance is greatly appreciated.
Desired settlement:
Billing adjustment
Money paid to business:
$1200.00","""2023-11-08T22:52:49.000Z""",0,3
pfbid0RrwYmx4TKZbxiSvjH8fjcDWcEEnvCffdrz3SBLSBdXvPDi9UTNBpCorGy8mxKQZUl,2024:  ghosted me.,"""2024-01-12T02:11:49.000Z""",0,3
pfbid0yZVbj6fQGJb9spCqbbbAUK7KyMpwbGayHNLFJ9uQgkBd4sPZH1HPbSxpVvqkhUMHl,"So ATT, what are you so afraid of… First you remove OAN and now NEWSMAX👿 You’re done☠️","""2023-01-26T21:11:42.000Z""",0,3
pfbid0KaWNMeWXMRxHhJfbYpboBGSjgGQYc7tNHMMw8gV3mhqtBvwcbBEdYXf4YpXg7sKel,"Hi, How to get in touch with Verizon Corporate office/headquarters?","""2024-01-12T21:21:35.000Z""",0,3
pfbid02HYEPJwESVjPCf8o7yFk3nDnvDmntethyCUpQjhEbjKaLwrKzzP1AENXMVURMTzLMl,"Not good customer service. They over charge me more than what the seller said and promise about their promotions to make me change to AT&T from another carrier and then all are not same as he said. Dishonest seller, lied about everything. It has taken me almost 1 year to contact the supervisor to correct my bill as his staff promise. Every time i called the manager, he always said that he will call me back but it never happens. Over 10 times I called him, he always acted as he did not remember what is my issue and asked me to repeat it, then he said "" I will call you right back"" but never call me back and issue does not get resolved. Just getting more problems and headache to change to AT&T. Who can I contact to correct my bill as the seller said if his manager just wants to ignore?","""2024-01-04T23:03:42.000Z""",0,3
pfbid0uEXe3NHJsXbZYKgY6FpRiw1eNn15dn93wbxyej2M24VdiJPMkTtvHJZ5xVQw8br2l,Emily Adrian,"""2024-01-11T21:59:37.000Z""",0,3
pfbid02SF124uFsG2isxZTDBw9FvUPyhPg3UTtabzkWkiH1DcisZBe3AvJATgGUC4gQSmELl,Been dealing with them for months. They used a fake address to get me wireless internet services and they are billing me for a gateway box that was being sent to the fake address. I am sick of calling them every other week with nothing resolved,"""2024-01-15T16:34:18.000Z""",0,3
pfbid02Msxgg5txPRSbQfwBoqk7mxfcqv68UbNzQXcZYrRk1N6dSDhxuxpykHcNun8j6KYbl,I guess bots answers all of these people???,"""2024-01-26T16:16:42.000Z""",0,3
pfbid02jZ5W8zegrJWvd18n5DiYVTJNQeKFAzhqSBVViFQLfnCDCNCsJUTBkDWvBiSto3n5l,Horrible customer service! I have been dealing with a billing issue for almost 2 months. I was charged 99.00 for a trip fee when the issue was in the lines down the road. Tech even forged my initials. Is there not someone there I can speak directly with? Twice customer service said credit us being requested for approval and they would get back with me. Why does this need approval for removing? And why has no one gotten back with me?,"""2023-12-17T20:09:05.000Z""",0,3
pfbid02iAvDAEg7Ri3CyCkcJZjcQwpCMpAgKX7ZBz4FoVZvngpos62yPg1L9kYQupbX8TeZl,This is the only way to get any answers post on their site....literally days being transferred to one after another inept person..I'm sorry I am sure you are all nice people but you are not doing your job. 2 replacement phones both batteries were worse than what I returned. It takes 3 hours to set them up. The update alone is almost an hour. To find battery health at 80. I spoke with 12 different people over the course of 15 hours in 2 days. Now again I've been on hold over an hour!!!,"""2024-03-11T22:57:59.000Z""",0,3
pfbid02bpDzp2gyFYmvtRdgWQMb9FPRzxPZZQzjSrrLVBVR1q7KmaVgSe4qPiZML7AV629Nl,Do we get a credit for the usage time lost yesterday?!,"""2024-02-23T17:05:32.000Z""",0,3
pfbid0GJvDopHmhmahKsNVxjz1VoQX6Ee5nbBEKX2aGWHHLyck6jT2F4DxhRRPrZQBcwWel,Mary Cason 😂💀,"""2024-01-12T00:24:23.000Z""",0,3
pfbid02A7j3jFhxhh9TALrcs6Lw4y2xkbwZAogzhsMWinHd5kS36JWvdMZdVKYgjDompSc9l,"If AT&T treats the business side as poor as the resident side...I feel sorry for you...I have been Lied to, broken agreements, and 4 months of frustration trying to get this resolved.  DO NOT accept, we are going to take it to the managers...that is just code for Lets find a different excuse to break the agreement.... Business that provide customers service and value their customers......stay away from ATT they do NOT value their customers!!!","""2023-05-15T22:26:39.000Z""",0,3
pfbid02AWfE7pCdfP5Sfr97g7Lb83G7J4JUXPFnJ6BwuFs6c9QZFf6shyEfFBXYGHzz7V3al,WHY did I just see a complete AT&T commercial in only Spanish??? 🤬🤬🤬This is America and our language here is English!!!🤬🤬🤬🤬🤬,"""2023-04-18T01:49:46.000Z""",0,3
pfbid02oTudfAsgv55KHPhLRuRcARYgPsQuWxoGGTHkRVnfjWoQBxkqt893vDYkB3SJywfkl,"ATT business fiber is horrible especially for support. Outsourced to India. You can’t control settings to the gateway except Indians that connect from India where they hang up on you, or calls get “dropped” in the middle of it. So these people can have access to your network but you can’t control your own settings. Ridiculous. Have to setup your own router, and call to get static IPs set up.","""2023-03-05T01:10:31.000Z""",0,3
pfbid032atDc8EBxAcursdSpyqgWEHS6DJBHiyats1kjxJ7LU4xEqXYvhS7R9hR7bV1ru4Dl,Bring back News Max if you ever want any more of my business,"""2023-01-25T23:33:12.000Z""",0,3
pfbid03EnJNtvJxhqYHNHSZCD7k7wBmZ7wLzP9HUL4TbN6oC5e3KMPGsQ2fJ9Kp89vYozjl,"This company is complete garbage! The service department is a sham and non existent and everyone is sick of the bullshit! I’m leaving this garbage company because they are way too expensive and the service is garbage. Don’t even get me started on the garbage app they have! T-Mobile here I come, at least they have humans that you can talk to.","""2024-03-02T13:46:06.000Z""",0,3
pfbid026KZKzgAK7LPCc4rdHeHMxXBityqcnbbLr64qiRCSD9xANTBmJBTTaA13Mf6QfVs7l,At&A IS GOOD FOR ME,"""2023-04-20T14:46:46.000Z""",0,3
pfbid02sVQ86UVqmXGs58PTd2B3xCCmDKpGQ9UKiFpJDJZQbajYkPoLNTvJ6U2Bcu4xfbETl,They are the worst avoid them at all cost! Customer service is horrible management horrible. Leaving this company was the best decision I have ever made for mobile service next week will be leaving from the TV services as well! And please done ask me to send you a DM that is a waste of time as well! Just don’t even bother with AT&T you will regret it!,"""2024-10-26T19:49:32.000Z""",0,3
pfbid02Kuj9hL5o9nVsGjo4jHaHGH1DUsq1Du7FXz6wr5Z2oMy3tkBbFR4LHxWyshX6Uopzl,Don’t have a land line but I have a line down across my yard . Who do I call,"""2024-10-08T13:22:23.000Z""",0,3
pfbid0WDSDFkeVYwg6X4K9Uae2xhNnugSM2BiRTd4QXZq2V382YtQnFBRRMGdDcKuiyoS3l,Help your local businesses and switch from AT&T to any other local internet provider... You won't be disappointed,"""2024-04-11T23:17:42.000Z""",0,3
pfbid026MJg7vEhxrAWVevMdTRqadDwYGDxmemwmr24Jr3sfrrvjqdXtEEEaydzZH5R2oqtl,Been on the phone with AT&T for 4 hours and counting. No one can help. Been with AT&T as a business customer for over a year and still cannot get online access and no one can help. AT&T is a joke for small businesses.,"""2023-01-07T01:18:41.000Z""",0,3
pfbid0DZafjMmh3z23BHZPWUZ8JyS2Ps5r9uhzN4v8ZG4h891M8KbuwdVysitVdXHe4KRrl,I would NEVER go back to AT&T.  Awefull customer service.  In the stores they have staff that no nothing!  Go with spectrum!!,"""2023-09-15T15:51:48.000Z""",0,3
pfbid0fVQPWrqCropat7DqrbwyNxRWbRpeUanYBiHzYvtXmwhWjfwBXgPKTUocmLopk9BBl,We just kicked AT&T to the curb after 25 yrs. WE WILL NOT BE CENSORED.,"""2023-02-04T08:55:11.000Z""",0,3
pfbid02xqfYeFhZGPzRVySowYJ7oSAZ6mj31EeB72BkN6gRtNRPwcsJqS3BedwUCA7YtC5Gl,Ay it’s been bout 6 hours got me trapping off the chrome book make it right,"""2024-02-22T16:59:56.000Z""",0,3
pfbid02UWP3aiCk62vXrNmWfEC6As55YFeZyJbz4tMCXaeXWbGN3TNH1toa79ZzjYUXgFF7l,Where is she located at?,"""2024-03-07T01:58:45.000Z""",0,3
pfbid0MUovRaRzquQyfimaPjC1624T3EggvpAqhJfdqA5EneFdXUFfpMuhXWQEmKhTZj91l,"At&t is the worse company ever. My internet only works in half the house. I call you all, and after waiting 30 minutes the rep says ""disconnect the modem, ??"" I am like, wont that drop the call? Which of course it does, and she had promised they would call back if that happened , yeah right 😂. Now i cannot even reach their website to make a payment, which they had the nerve to raise by 5.00 of course. This is after they breeched our info and they can't even provide good internet in my house. Worst customer service ever !!!!!!! Luckily i have a choice and will switch to Spectrum, had nothing but issues with AT&T since i signed up.","""2023-03-26T20:11:37.000Z""",0,3
pfbid0pPK7KVqeKN7cHSMKAFDXjUu9oJ3GQpUcwt7HtsxFc6R7u5RkNXjTuw4hRfeoVczvl,Why don't I have control over when security updates are applied anymore????,"""2024-01-17T09:30:31.000Z""",0,3
pfbid0VgdyJbp3kaTJ9MCPSoxaroP959Z4VD3giskP8LqqJdKsvzpvRLbu1eHKQUzz2UDVl,"Can they read????
Coz these cars communicate on dashboards","""2024-11-27T20:36:59.000Z""",0,3
pfbid0indaEy1gGtfB8PTSRRMF1J4mRhXfhMW2Pep1GfkBTDwcVCgJgdqQ8JfrdxfvmMbzl,At Verizon customer dissatisfaction is job 1,"""2024-01-16T19:05:14.000Z""",0,4
pfbid07gByeaq78QxDdMNaBpLnFgWrGjDGRn7VuU4T1LUimu8N2Qx7YLEaUQvVNknTFa3Gl,Verizon sxuks!,"""2024-02-08T15:10:30.000Z""",0,4
pfbid0qbXy2aVdRNMuNAnYKRjEnWLpCdbjRDbbK1JaEUYL27gjuQD2aw6YqtgGHJmE535Yl,Bring Back NewsMax or I will leave AT&T for Spectrum or another Internet provider. Shame on you for trying to silence Conservative voices and control the flow of information people receive.,"""2023-01-30T19:02:12.000Z""",0,4
pfbid029PnijRtWD2zH9HEnmPv2tvunfh6mRR9i424iJSSV6dMU9JhLmhSCV5kJaJ2XAK5Kl,What customer service?  I have spent over 8 hours on the phone with you people trying to get the lines buried that run across my drive way. It has been like this since DECEMBER!!  I guess when someone gets hurt on them I will own AT&T when I sue you!!!!  I get nothing but the run around and transferred to different departments when I call. I am told it will be taken care of but it never is. I will now change all my services to someone else. I do not want to give another dime to this crappy company that apparently has no idea what they are doing.,"""2024-03-03T04:22:41.000Z""",0,4
pfbid0XSe6qtjYrDJePAttZxTrVNxuGFEQS9trPi5RNuM27MZUWas5fnij1sSCTpD8tmcCl,"Completely incompetent! I’ve spent over two months on the phone with their “representatives” and each one swears they’ve resolved the issue and made notes on the account. 
3 hours on the phone with reps just last week. “Oh, we’ve made the credits, you have a zero balance. All notes are there.” 
Wrong! Now I’m on the phone with them again. Their reps are painfully incomplete and the “call center” background noise is unbearable. Ready to cancel after 25 years.","""2023-09-19T16:56:21.000Z""",0,4
pfbid0MUovRaRzquQyfimaPjC1624T3EggvpAqhJfdqA5EneFdXUFfpMuhXWQEmKhTZj91l,"At&t is the worse company ever. My internet only works in half the house. I call you all, and after waiting 30 minutes the rep says ""disconnect the modem, ??"" I am like, wont that drop the call? Which of course it does, and she had promised they would call back if that happened , yeah right 😂. Now i cannot even reach their website to make a payment, which they had the nerve to raise by 5.00 of course. This is after they breeched our info and they can't even provide good internet in my house. Worst customer service ever !!!!!!! Luckily i have a choice and will switch to Spectrum, had nothing but issues with AT&T since i signed up.","""2023-03-26T20:12:14.000Z""",0,4
pfbid0L6KdJDC6e19164mwAkiczeT19outw4XEbGXKezFQ4A2QMur2MuViJ4Sz8MpPtLmkl,"AT&T Business AT&T is stealing money from our dead family member and is refusing to compensate us.  I have called AT&T 5 or 6 times, and both times, I have been on hold for up an hour each time. They show no recourse to correct their actions. It's completely heatless.","""2024-01-03T23:03:34.000Z""",0,4
